"np","S","I1","I2","gamma","alpha"
721,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
722,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
723,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
724,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
725,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
726,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
727,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
728,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
729,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
730,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
731,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
732,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
733,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
734,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
735,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
736,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
737,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
738,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
739,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
740,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
741,3843108.75,5692.49072265625,104.973205566406,1.16559088230133,1.35127115249634
742,3795655.25,5170.912109375,95.6218032836914,1.10502827167511,1.35337865352631
743,3795655.25,5170.912109375,95.6218032836914,1.10502827167511,1.35337865352631
744,3795655.25,5170.912109375,95.6218032836914,1.10502827167511,1.35337865352631
745,3763381.25,5017.876953125,93.4582061767578,1.11975634098053,1.35337615013123
746,3763381.25,5017.876953125,93.4582061767578,1.11975634098053,1.35337615013123
747,3763381.25,5017.876953125,93.4582061767578,1.11975634098053,1.35337615013123
748,3763381.25,5017.876953125,93.4582061767578,1.11975634098053,1.35337615013123
749,3763381.25,5017.876953125,93.4582061767578,1.11975634098053,1.35337615013123
750,3763381.25,5017.876953125,93.4582061767578,1.11975634098053,1.35337615013123
751,3763381.25,5017.876953125,93.4582061767578,1.11975634098053,1.35337615013123
752,3785146.5,5411.69873046875,99.8359069824219,1.17803657054901,1.35272109508514
753,3792118.75,5467.9375,100.594825744629,1.18830609321594,1.35154163837433
754,3817903.5,5758.69580078125,105.582618713379,1.20888936519623,1.35077118873596
755,3817903.5,5758.69580078125,105.582618713379,1.20888936519623,1.35077118873596
756,3817903.5,5758.69580078125,105.582618713379,1.20888936519623,1.35077118873596
757,3817903.5,5758.69580078125,105.582618713379,1.20888936519623,1.35077118873596
758,3817903.5,5758.69580078125,105.582618713379,1.20888936519623,1.35077118873596
759,3824951.25,5829.9443359375,106.924751281738,1.21943187713623,1.3493320941925
760,3824951.25,5829.9443359375,106.924751281738,1.21943187713623,1.3493320941925
761,3824951.25,5829.9443359375,106.924751281738,1.21943187713623,1.3493320941925
762,3824951.25,5829.9443359375,106.924751281738,1.21943187713623,1.3493320941925
763,3824951.25,5829.9443359375,106.924751281738,1.21943187713623,1.3493320941925
764,3824951.25,5829.9443359375,106.924751281738,1.21943187713623,1.3493320941925
765,3758919,5440.666015625,99.3689270019531,1.22835910320282,1.34914946556091
766,3769755.75,5563.03662109375,102.76554107666,1.24590492248535,1.35000705718994
767,3769755.75,5563.03662109375,102.76554107666,1.24590492248535,1.35000705718994
768,3769755.75,5563.03662109375,102.76554107666,1.24590492248535,1.35000705718994
769,3769755.75,5563.03662109375,102.76554107666,1.24590492248535,1.35000705718994
770,3769755.75,5563.03662109375,102.76554107666,1.24590492248535,1.35000705718994
771,3769755.75,5563.03662109375,102.76554107666,1.24590492248535,1.35000705718994
772,3769755.75,5563.03662109375,102.76554107666,1.24590492248535,1.35000705718994
773,3769755.75,5563.03662109375,102.76554107666,1.24590492248535,1.35000705718994
774,3769755.75,5563.03662109375,102.76554107666,1.24590492248535,1.35000705718994
775,3769755.75,5563.03662109375,102.76554107666,1.24590492248535,1.35000705718994
776,3795427.5,5788.32373046875,106.895484924316,1.26369094848633,1.34942328929901
777,3795427.5,5788.32373046875,106.895484924316,1.26369094848633,1.34942328929901
778,3795427.5,5788.32373046875,106.895484924316,1.26369094848633,1.34942328929901
779,3795427.5,5788.32373046875,106.895484924316,1.26369094848633,1.34942328929901
780,3795427.5,5788.32373046875,106.895484924316,1.26369094848633,1.34942328929901
781,3797745.75,5811.97314453125,106.536262512207,1.26161074638367,1.35017442703247
782,3797745.75,5811.97314453125,106.536262512207,1.26161074638367,1.35017442703247
783,3774265.75,5617.275390625,103.95662689209,1.24999618530273,1.3498363494873
784,3770470,5594.9619140625,103.259162902832,1.25829792022705,1.34978675842285
785,3775005.75,5599.7275390625,103.588577270508,1.25835251808167,1.34873640537262
786,3775142.75,5549.54052734375,103.158401489258,1.23470103740692,1.34970510005951
787,3771308.25,5558.328125,102.90648651123,1.25071549415588,1.35081434249878
788,3780898.75,5461.37548828125,101.34415435791,1.20154023170471,1.35091495513916
789,3780898.75,5461.37548828125,101.34415435791,1.20154023170471,1.35091495513916
790,3780898.75,5461.37548828125,101.34415435791,1.20154023170471,1.35091495513916
791,3807390.75,5523.11083984375,103.062126159668,1.18419826030731,1.35030615329742
792,3807390.75,5523.11083984375,103.062126159668,1.18419826030731,1.35030615329742
793,3788324,5556.06982421875,103.22925567627,1.21947026252747,1.35081481933594
794,3788324,5556.06982421875,103.22925567627,1.21947026252747,1.35081481933594
795,3797656.25,5474.791015625,102.110382080078,1.17754030227661,1.35012447834015
796,3800733.75,5349.34912109375,99.6765060424805,1.14427304267883,1.3495284318924
797,3800733.75,5349.34912109375,99.6765060424805,1.14427304267883,1.3495284318924
798,3800733.75,5349.34912109375,99.6765060424805,1.14427304267883,1.3495284318924
799,3796298.75,5247.36767578125,97.7272872924805,1.11889934539795,1.35006999969482
800,3796298.75,5247.36767578125,97.7272872924805,1.11889934539795,1.35006999969482
801,3796298.75,5247.36767578125,97.7272872924805,1.11889934539795,1.35006999969482
802,3796298.75,5247.36767578125,97.7272872924805,1.11889934539795,1.35006999969482
803,3791954.5,5224.259765625,97.1299057006836,1.118727684021,1.34860622882843
804,3791954.5,5224.259765625,97.1299057006836,1.118727684021,1.34860622882843
805,3771078.25,5108.640625,95.1364517211914,1.11538100242615,1.34837257862091
806,3771078.25,5108.640625,95.1364517211914,1.11538100242615,1.34837257862091
807,3771078.25,5108.640625,95.1364517211914,1.11538100242615,1.34837257862091
808,3771078.25,5108.640625,95.1364517211914,1.11538100242615,1.34837257862091
809,3771078.25,5108.640625,95.1364517211914,1.11538100242615,1.34837257862091
810,3813955.25,5292.6923828125,98.3625411987305,1.09856402873993,1.34943294525146
811,3813955.25,5292.6923828125,98.3625411987305,1.09856402873993,1.34943294525146
812,3772872,5180.47509765625,96.2344818115234,1.13165616989136,1.35150527954102
813,3779585.5,5379.8076171875,99.4008560180664,1.16815984249115,1.35188674926758
814,3779585.5,5379.8076171875,99.4008560180664,1.16815984249115,1.35188674926758
815,3806922.25,5660.94873046875,105.369560241699,1.20183253288269,1.3508837223053
816,3806922.25,5660.94873046875,105.369560241699,1.20183253288269,1.3508837223053
817,3806922.25,5660.94873046875,105.369560241699,1.20183253288269,1.3508837223053
818,3806922.25,5660.94873046875,105.369560241699,1.20183253288269,1.3508837223053
819,3806922.25,5660.94873046875,105.369560241699,1.20183253288269,1.3508837223053
820,3806922.25,5660.94873046875,105.369560241699,1.20183253288269,1.3508837223053
821,3800869.75,5743.919921875,106.506896972656,1.2391140460968,1.35200047492981
822,3800869.75,5743.919921875,106.506896972656,1.2391140460968,1.35200047492981
823,3782389.75,5607.3251953125,103.587707519531,1.22547364234924,1.35260725021362
824,3802368.75,5972.2705078125,109.933036804199,1.29053258895874,1.35263276100159
825,3749996,5603.6640625,104.086524963379,1.28972160816193,1.35067939758301
826,3749996,5603.6640625,104.086524963379,1.28972160816193,1.35067939758301
827,3749996,5603.6640625,104.086524963379,1.28972160816193,1.35067939758301
828,3720458.5,5365.0986328125,99.5260009765625,1.26882219314575,1.35345375537872
829,3720458.5,5365.0986328125,99.5260009765625,1.26882219314575,1.35345375537872
830,3720458.5,5365.0986328125,99.5260009765625,1.26882219314575,1.35345375537872
831,3720458.5,5365.0986328125,99.5260009765625,1.26882219314575,1.35345375537872
832,3720458.5,5365.0986328125,99.5260009765625,1.26882219314575,1.35345375537872
833,3706867.25,5339.87744140625,99.8864669799805,1.30055284500122,1.3538910150528
834,3706867.25,5339.87744140625,99.8864669799805,1.30055284500122,1.3538910150528
835,3728724.75,5432.91259765625,101.45174407959,1.27447807788849,1.3536719083786
836,3739929.5,5794.25439453125,108.699310302734,1.36673402786255,1.35455989837646
837,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
838,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
839,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
840,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
841,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
842,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
843,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
844,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
845,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
846,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
847,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
848,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
849,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
850,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
851,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
852,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
853,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
854,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
855,3725480.5,5664.66845703125,105.547973632812,1.35243010520935,1.35466265678406
856,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
857,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
858,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
859,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
860,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
861,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
862,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
863,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
864,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
865,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
866,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
867,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
868,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
869,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
870,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
871,3721547.75,5673.06494140625,106.286415100098,1.37603080272675,1.35458707809448
872,3729135.25,5626.1484375,104.577110290527,1.34028208255768,1.35339498519897
873,3729135.25,5626.1484375,104.577110290527,1.34028208255768,1.35339498519897
874,3736802.75,5620.6728515625,104.970695495605,1.32400691509247,1.35259640216827
875,3736802.75,5620.6728515625,104.970695495605,1.32400691509247,1.35259640216827
876,3738927.75,5518.3076171875,103.509246826172,1.28588593006134,1.35212469100952
877,3727067.25,5455.2099609375,101.820770263672,1.29783391952515,1.35172855854034
878,3727067.25,5455.2099609375,101.820770263672,1.29783391952515,1.35172855854034
879,3698986.75,5262.17333984375,97.677131652832,1.29299437999725,1.35237097740173
880,3743813,5437.68505859375,100.019653320312,1.25968182086945,1.35218799114227
881,3743813,5437.68505859375,100.019653320312,1.25968182086945,1.35218799114227
882,3743813,5437.68505859375,100.019653320312,1.25968182086945,1.35218799114227
883,3743813,5437.68505859375,100.019653320312,1.25968182086945,1.35218799114227
884,3743813,5437.68505859375,100.019653320312,1.25968182086945,1.35218799114227
885,3775622.5,5753.2998046875,106.026885986328,1.28653681278229,1.35187458992004
886,3775622.5,5753.2998046875,106.026885986328,1.28653681278229,1.35187458992004
887,3775622.5,5753.2998046875,106.026885986328,1.28653681278229,1.35187458992004
888,3711286.75,5327.041015625,98.1941986083984,1.29173445701599,1.35079276561737
889,3684433.25,5092.85400390625,94.1560668945312,1.27288818359375,1.3508483171463
890,3684433.25,5092.85400390625,94.1560668945312,1.27288818359375,1.3508483171463
891,3684433.25,5092.85400390625,94.1560668945312,1.27288818359375,1.3508483171463
892,3684433.25,5092.85400390625,94.1560668945312,1.27288818359375,1.3508483171463
893,3682496,4969.2021484375,92.4311370849609,1.23786282539368,1.35153543949127
894,3682496,4969.2021484375,92.4311370849609,1.23786282539368,1.35153543949127
895,3682496,4969.2021484375,92.4311370849609,1.23786282539368,1.35153543949127
896,3653784.5,4831.10791015625,90.1076278686523,1.26111924648285,1.35185289382935
897,3653784.5,4831.10791015625,90.1076278686523,1.26111924648285,1.35185289382935
898,3653784.5,4831.10791015625,90.1076278686523,1.26111924648285,1.35185289382935
899,3653784.5,4831.10791015625,90.1076278686523,1.26111924648285,1.35185289382935
900,3653784.5,4831.10791015625,90.1076278686523,1.26111924648285,1.35185289382935
901,3653784.5,4831.10791015625,90.1076278686523,1.26111924648285,1.35185289382935
902,3653784.5,4831.10791015625,90.1076278686523,1.26111924648285,1.35185289382935
903,3653784.5,4831.10791015625,90.1076278686523,1.26111924648285,1.35185289382935
904,3663320,4832.69580078125,90.0934524536133,1.23095154762268,1.35324585437775
905,3691856.75,5026.63671875,93.3744354248047,1.22456049919128,1.35264682769775
906,3691856.75,5026.63671875,93.3744354248047,1.22456049919128,1.35264682769775
907,3691856.75,5026.63671875,93.3744354248047,1.22456049919128,1.35264682769775
908,3691856.75,5026.63671875,93.3744354248047,1.22456049919128,1.35264682769775
909,3691856.75,5026.63671875,93.3744354248047,1.22456049919128,1.35264682769775
910,3742401.75,5459.19091796875,101.071441650391,1.26103281974792,1.35248053073883
911,3742401.75,5459.19091796875,101.071441650391,1.26103281974792,1.35248053073883
912,3744992,5577.7822265625,103.292976379395,1.29558432102203,1.35198497772217
913,3744992,5577.7822265625,103.292976379395,1.29558432102203,1.35198497772217
914,3744992,5577.7822265625,103.292976379395,1.29558432102203,1.35198497772217
915,3753210.25,5703.41552734375,104.918548583984,1.31416583061218,1.35138094425201
916,3753210.25,5703.41552734375,104.918548583984,1.31416583061218,1.35138094425201
917,3753210.25,5703.41552734375,104.918548583984,1.31416583061218,1.35138094425201
918,3753210.25,5703.41552734375,104.918548583984,1.31416583061218,1.35138094425201
919,3753210.25,5703.41552734375,104.918548583984,1.31416583061218,1.35138094425201
920,3753210.25,5703.41552734375,104.918548583984,1.31416583061218,1.35138094425201
921,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
922,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
923,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
924,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
925,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
926,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
927,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
928,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
929,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
930,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
931,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
932,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
933,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
934,3772444.75,5869.380859375,107.385597229004,1.32037556171417,1.35134875774384
935,3748839,5664.115234375,103.756309509277,1.30907237529755,1.35185241699219
936,3696240.5,5250.02294921875,96.3591003417969,1.28306043148041,1.35428273677826
937,3700579.25,5254.24365234375,96.2438888549805,1.27860462665558,1.35529291629791
938,3677901,5153.365234375,94.5367813110352,1.2912882566452,1.35486531257629
939,3640002.5,4926.41552734375,90.9045333862305,1.29091238975525,1.35707974433899
940,3628638.5,4828.255859375,88.9943008422852,1.28603398799896,1.35638821125031
941,3628638.5,4828.255859375,88.9943008422852,1.28603398799896,1.35638821125031
942,3628638.5,4828.255859375,88.9943008422852,1.28603398799896,1.35638821125031
943,3628638.5,4828.255859375,88.9943008422852,1.28603398799896,1.35638821125031
944,3634988,4926.916015625,91.0648193359375,1.30897498130798,1.35669195652008
945,3634988,4926.916015625,91.0648193359375,1.30897498130798,1.35669195652008
946,3634988,4926.916015625,91.0648193359375,1.30897498130798,1.35669195652008
947,3634988,4926.916015625,91.0648193359375,1.30897498130798,1.35669195652008
948,3634988,4926.916015625,91.0648193359375,1.30897498130798,1.35669195652008
949,3634988,4926.916015625,91.0648193359375,1.30897498130798,1.35669195652008
950,3634988,4926.916015625,91.0648193359375,1.30897498130798,1.35669195652008
951,3634988,4926.916015625,91.0648193359375,1.30897498130798,1.35669195652008
952,3615836,4948.9111328125,91.4588317871094,1.36445319652557,1.3561178445816
953,3615836,4948.9111328125,91.4588317871094,1.36445319652557,1.3561178445816
954,3615836,4948.9111328125,91.4588317871094,1.36445319652557,1.3561178445816
955,3615836,4948.9111328125,91.4588317871094,1.36445319652557,1.3561178445816
956,3615836,4948.9111328125,91.4588317871094,1.36445319652557,1.3561178445816
957,3615836,4948.9111328125,91.4588317871094,1.36445319652557,1.3561178445816
958,3615836,4948.9111328125,91.4588317871094,1.36445319652557,1.3561178445816
959,3615836,4948.9111328125,91.4588317871094,1.36445319652557,1.3561178445816
960,3615836,4948.9111328125,91.4588317871094,1.36445319652557,1.3561178445816
961,3669042,5175.185546875,95.6658706665039,1.30581867694855,1.35893595218658
962,3669042,5175.185546875,95.6658706665039,1.30581867694855,1.35893595218658
963,3666429.75,5142.36181640625,94.999153137207,1.30717813968658,1.3581485748291
964,3653571.5,5038.42724609375,92.4170837402344,1.29656183719635,1.35891878604889
965,3666292.5,4961.94921875,91.0407562255859,1.2478985786438,1.35884094238281
966,3666292.5,4961.94921875,91.0407562255859,1.2478985786438,1.35884094238281
967,3666292.5,4961.94921875,91.0407562255859,1.2478985786438,1.35884094238281
968,3666292.5,4961.94921875,91.0407562255859,1.2478985786438,1.35884094238281
969,3666292.5,4961.94921875,91.0407562255859,1.2478985786438,1.35884094238281
970,3666292.5,4961.94921875,91.0407562255859,1.2478985786438,1.35884094238281
971,3667979.25,4909.40625,89.7032318115234,1.22609090805054,1.35781371593475
972,3679271.5,5116.65478515625,93.6507873535156,1.27162826061249,1.35738062858582
973,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
974,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
975,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
976,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
977,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
978,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
979,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
980,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
981,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
982,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
983,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
984,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
985,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
986,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
987,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
988,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
989,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
990,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
991,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
992,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
993,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
994,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
995,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
996,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
997,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
998,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
999,3701198.75,5315.3603515625,97.2387390136719,1.28620839118958,1.35731744766235
